timestamp,open,high,low,close,volume
2026-06-10 14:00:00,53726.3,53805.1,53468.4,53791.2,45.11265624
2026-06-10 15:00:00,53795.6,54399.8,53532.0,54197.3,28.42950043
2026-06-10 16:00:00,54211.9,54217.8,53588.0,53820.6,33.52842429
2026-06-10 17:00:00,53839.1,53925.0,53359.9,53618.8,17.44547221
2026-06-10 18:00:00,53618.0,53746.8,53303.1,53532.6,26.71048009
2026-06-10 19:00:00,53550.6,53717.3,53385.1,53624.8,21.24211112
2026-06-10 20:00:00,53629.1,53641.9,53448.5,53538.7,14.89076324
2026-06-10 21:00:00,53538.7,53538.7,53011.9,53100.0,38.35953172
2026-06-10 22:00:00,53159.2,53343.8,52964.8,53211.2,9.75920792
2026-06-10 23:00:00,53200.8,53360.9,53030.1,53294.2,11.55303981
2026-06-11 00:00:00,53294.9,53662.3,53290.8,53540.3,10.68117119
2026-06-11 01:00:00,53524.4,53928.4,53524.4,53819.3,5.15089478
2026-06-11 02:00:00,53818.7,53893.1,53602.5,53770.7,8.53306556
2026-06-11 03:00:00,53765.9,54334.1,53665.6,54249.2,15.22974374
2026-06-11 04:00:00,54245.7,54372.9,54120.6,54237.8,18.98162947
2026-06-11 05:00:00,54265.8,54266.0,54121.3,54167.5,6.61290004
2026-06-11 06:00:00,54174.3,54510.8,54147.3,54346.3,17.30706723
2026-06-11 07:00:00,54346.4,54346.4,54167.8,54274.8,29.0984923
2026-06-11 08:00:00,54274.8,54610.2,54274.7,54521.3,29.3090363
2026-06-11 09:00:00,54525.0,54562.2,54372.9,54501.8,17.85017671
2026-06-11 10:00:00,54510.9,54760.3,54438.8,54712.6,21.60940658
2026-06-11 11:00:00,54721.1,54785.5,54623.3,54659.9,14.31508371
2026-06-11 12:00:00,54660.0,54740.5,54200.0,54559.6,51.45788681
2026-06-11 13:00:00,54561.4,54783.8,54300.0,54649.9,30.3767958
2026-06-11 14:00:00,54650.0,54719.2,54395.3,54431.7,33.55048313
2026-06-11 15:00:00,54423.0,54542.9,54263.0,54443.6,33.90236829
2026-06-11 16:00:00,54455.3,54548.5,54305.5,54340.0,25.25385777
2026-06-11 17:00:00,54340.1,55030.5,54143.1,55030.5,33.1231823
2026-06-11 18:00:00,55042.0,55186.1,54781.7,54858.0,35.07539763
2026-06-11 19:00:00,54858.7,55123.3,54770.0,54913.9,30.56518132
2026-06-11 20:00:00,54913.9,54940.0,54608.0,54713.6,15.51798019
2026-06-11 21:00:00,54713.0,54883.2,54712.8,54805.6,22.68522912
2026-06-11 22:00:00,54813.9,54950.0,54776.4,54782.7,5.567192
2026-06-11 23:00:00,54780.1,54961.5,54658.5,54919.1,8.26409742
2026-06-12 00:00:00,54924.9,55063.1,54862.1,54969.9,3.19893342
2026-06-12 01:00:00,54968.7,54969.7,54700.0,54789.9,5.84368001
2026-06-12 02:00:00,54800.8,55061.0,54800.8,54955.5,5.43922904
2026-06-12 03:00:00,54945.3,54967.6,54717.0,54834.7,2.28787753
2026-06-12 04:00:00,54835.1,55103.4,54780.0,54991.0,8.92288904
2026-06-12 05:00:00,54990.3,55015.0,54702.0,54755.3,7.57831611
2026-06-12 06:00:00,54755.2,54777.1,54282.1,54380.0,32.88311696
2026-06-12 07:00:00,54380.1,54593.2,54380.1,54505.2,43.57709477
2026-06-12 08:00:00,54500.6,54862.7,54494.3,54774.3,24.37562729
2026-06-12 09:00:00,54774.3,55148.1,54745.4,55000.1,20.17890217
2026-06-12 10:00:00,55000.1,55071.7,54902.5,54984.7,16.64532736
2026-06-12 11:00:00,54979.0,55150.0,54972.2,55047.1,22.92752723
2026-06-12 12:00:00,55049.5,55059.1,54770.0,54830.5,22.19387453
2026-06-12 13:00:00,54829.5,54858.6,54451.4,54598.5,30.97047029
2026-06-12 14:00:00,54608.6,55280.0,54589.6,55277.9,33.23533579
2026-06-12 15:00:00,55270.8,55594.2,54919.2,54919.2,60.35719379
2026-06-12 16:00:00,54929.0,55282.6,54892.9,55249.9,15.83545491
2026-06-12 17:00:00,55250.0,55345.8,55051.1,55147.4,26.37280068
2026-06-12 18:00:00,55158.4,55211.7,55000.2,55007.4,18.0841354
2026-06-12 19:00:00,55007.2,55111.0,54953.2,54956.8,12.58639464
2026-06-12 20:00:00,54954.5,55041.2,54800.0,54840.2,11.12322501
2026-06-12 21:00:00,54840.3,54992.4,54822.3,54888.7,6.4747564
2026-06-12 22:00:00,54867.0,55017.3,54854.6,54898.9,7.66671802
2026-06-12 23:00:00,54896.7,54954.9,54828.1,54945.3,4.13667225
2026-06-13 00:00:00,54945.4,55004.8,54893.1,54982.3,1.87071461
2026-06-13 01:00:00,54984.9,55165.2,54973.3,55151.3,3.33375388
2026-06-13 02:00:00,55165.2,55171.0,54931.8,55002.6,3.31509085
2026-06-13 03:00:00,55009.6,55076.6,54830.0,54910.6,1.70378727
2026-06-13 04:00:00,54911.3,55018.7,54880.0,54895.2,1.2117468
2026-06-13 05:00:00,54895.2,54976.0,54892.5,54935.1,4.04923256
2026-06-13 06:00:00,54967.8,55100.2,54936.6,55098.6,10.38456411
2026-06-13 07:00:00,55098.3,55224.1,55049.4,55195.2,10.07886809
2026-06-13 08:00:00,55194.7,55237.0,55123.1,55156.5,15.8831152
2026-06-13 09:00:00,55153.0,55207.8,55100.3,55100.4,4.30666723
2026-06-13 10:00:00,55101.9,55245.3,55100.4,55187.4,2.96572814
2026-06-13 11:00:00,55189.4,55300.0,55188.8,55290.0,5.21680018
2026-06-13 12:00:00,55290.0,55500.0,55255.5,55438.6,5.33823796
2026-06-13 13:00:00,55443.3,55532.0,55400.1,55427.1,14.9950875
2026-06-13 14:00:00,55427.1,55529.8,55416.3,55512.5,8.32828946
2026-06-13 15:00:00,55516.4,55600.0,55500.0,55588.2,13.41327789
2026-06-13 16:00:00,55588.2,55597.2,55265.1,55363.7,20.71891765
2026-06-13 17:00:00,55357.6,55447.9,55290.3,55322.5,11.38041261
2026-06-13 18:00:00,55318.3,55582.2,55318.3,55483.3,8.74665269
2026-06-13 19:00:00,55472.3,55632.0,55469.9,55613.0,8.127849
2026-06-13 20:00:00,55613.1,55613.1,55540.9,55593.2,8.1684172
2026-06-13 21:00:00,55595.0,55999.0,55542.8,55763.6,21.57564197
2026-06-13 22:00:00,55759.0,55826.2,55682.8,55747.9,7.29585439
2026-06-13 23:00:00,55745.2,55860.1,55700.0,55744.8,5.53220656
2026-06-14 00:00:00,55744.7,55854.0,55686.1,55829.9,1.77625028
2026-06-14 01:00:00,55830.1,55949.1,55787.9,55851.7,3.0524671
2026-06-14 02:00:00,55842.2,55899.9,55761.4,55776.1,1.4463506
2026-06-14 03:00:00,55773.7,55813.6,55752.1,55800.0,1.43929657
2026-06-14 04:00:00,55800.0,55836.9,55642.3,55644.3,8.98711196
2026-06-14 05:00:00,55642.0,55700.0,55588.3,55660.9,5.83344078
2026-06-14 06:00:00,55661.0,55773.0,55566.9,55583.4,3.68228065
2026-06-14 07:00:00,55583.4,55741.6,55555.0,55727.8,5.30587499
2026-06-14 08:00:00,55727.8,55800.4,55698.1,55750.4,5.88767124
2026-06-14 09:00:00,55750.5,55908.6,55641.6,55892.7,8.98755341
2026-06-14 10:00:00,55892.7,55939.7,55789.9,55815.7,5.93392184
2026-06-14 11:00:00,55815.7,55917.3,55780.0,55849.1,6.63444051
2026-06-14 12:00:00,55848.9,55851.6,55624.1,55646.9,9.55867234
2026-06-14 13:00:00,55647.5,55705.3,55559.6,55624.1,9.41355144
2026-06-14 14:00:00,55624.1,55648.0,55259.5,55328.4,8.32837704
2026-06-14 15:00:00,55342.3,55495.5,55340.5,55384.5,5.86688233
2026-06-14 16:00:00,55382.6,55529.6,55300.0,55315.5,11.78058518
2026-06-14 17:00:00,55303.8,55371.2,55087.6,55120.3,14.94169275
2026-06-14 18:00:00,55120.2,55201.3,55089.1,55195.8,8.10441872
2026-06-14 19:00:00,55196.2,55238.0,55137.7,55188.5,5.99104801
2026-06-14 20:00:00,55189.0,55420.1,55185.8,55343.8,6.87948868
2026-06-14 21:00:00,55343.9,56603.5,55336.7,56276.2,46.93332513
2026-06-14 22:00:00,56289.4,56431.2,55946.5,56328.4,32.99938454
2026-06-14 23:00:00,56349.8,56666.0,56234.8,56662.9,23.46659537
2026-06-15 00:00:00,56662.9,56741.2,56432.3,56573.8,8.96995539
2026-06-15 01:00:00,56570.3,56652.5,56338.8,56454.1,4.33240495
2026-06-15 02:00:00,56470.4,56697.7,56401.3,56415.5,13.58928198
2026-06-15 03:00:00,56420.0,56851.9,56408.0,56782.5,6.54392455
2026-06-15 04:00:00,56804.0,56809.6,56533.0,56553.7,13.41979486
2026-06-15 05:00:00,56553.8,56692.6,56495.2,56685.7,9.82907616
2026-06-15 06:00:00,56685.7,56823.1,56651.3,56713.3,19.81501814
2026-06-15 07:00:00,56713.3,56849.1,56529.8,56554.6,41.41131398
2026-06-15 08:00:00,56554.6,56699.9,56507.7,56579.1,22.2877227
2026-06-15 09:00:00,56579.1,56654.8,56416.7,56483.6,21.35655339
2026-06-15 10:00:00,56483.6,56763.0,56482.1,56742.5,22.47414849
2026-06-15 11:00:00,56745.4,57168.2,56680.0,57036.3,46.77005311
2026-06-15 12:00:00,57032.9,57314.0,56930.0,57300.2,65.4991705
2026-06-15 13:00:00,57300.2,57600.0,57163.0,57163.0,51.24099723
2026-06-15 14:00:00,57163.1,57403.0,57062.4,57360.1,21.012805
2026-06-15 15:00:00,57360.1,57988.0,57360.0,57975.0,44.08009825
2026-06-15 16:00:00,57988.0,57989.1,57796.3,57859.8,43.69372971
2026-06-15 17:00:00,57859.8,57860.2,57500.0,57617.3,29.36734325
2026-06-15 18:00:00,57617.4,57700.0,57484.9,57578.8,13.13666864
2026-06-15 19:00:00,57578.8,57693.3,57229.6,57468.7,16.61684831
2026-06-15 20:00:00,57470.0,57531.7,57364.1,57386.2,12.11670419
2026-06-15 21:00:00,57382.0,57386.2,57227.7,57234.3,20.11921077
2026-06-15 22:00:00,57234.3,57342.8,57043.2,57103.3,19.81752634
2026-06-15 23:00:00,57101.5,57219.8,57029.0,57189.0,6.32795557
2026-06-16 00:00:00,57192.0,57300.0,57119.0,57123.6,3.29361445
2026-06-16 01:00:00,57126.7,57272.5,57122.7,57227.3,2.05639887
2026-06-16 02:00:00,57227.3,57257.5,56658.0,56708.0,38.84272134
2026-06-16 03:00:00,56709.8,57076.8,56648.9,57076.8,5.28088525
2026-06-16 04:00:00,57073.9,57179.7,56821.1,56845.7,4.62906897
2026-06-16 05:00:00,56845.7,57110.3,56845.5,57040.5,11.97714084
2026-06-16 06:00:00,57040.5,57434.2,57040.5,57325.7,55.60479114
2026-06-16 07:00:00,57325.8,57396.1,57200.0,57227.8,23.01959726
2026-06-16 08:00:00,57226.4,57709.7,57208.6,57614.8,33.75168736
2026-06-16 09:00:00,57629.1,57639.9,57284.8,57308.9,30.48440253
2026-06-16 10:00:00,57310.4,57475.2,57270.0,57270.1,13.99238272
2026-06-16 11:00:00,57270.1,57392.9,57182.0,57294.3,15.69202122
2026-06-16 12:00:00,57298.4,57597.5,57200.3,57234.6,24.45295612
2026-06-16 13:00:00,57237.0,57266.1,56796.0,56911.8,53.32247724
2026-06-16 14:00:00,56943.2,57128.4,56357.9,56523.3,36.69060786
2026-06-16 15:00:00,56523.3,56829.4,56500.1,56702.9,28.33135503
2026-06-16 16:00:00,56682.0,56745.4,56529.2,56589.7,27.75278547
2026-06-16 17:00:00,56586.1,56812.4,56546.2,56778.5,15.02783846
2026-06-16 18:00:00,56778.6,56990.3,56644.9,56662.7,18.28666276
2026-06-16 19:00:00,56671.1,56671.2,56418.0,56533.3,15.43178014
2026-06-16 20:00:00,56539.1,56692.0,56467.4,56685.2,6.50564591
2026-06-16 21:00:00,56691.5,56741.9,56518.7,56617.1,8.85936548
2026-06-16 22:00:00,56616.4,56696.4,56518.6,56598.3,8.98956155
2026-06-16 23:00:00,56601.4,56652.9,56480.0,56527.1,2.87633447
2026-06-17 00:00:00,56526.9,56645.7,56522.7,56527.5,1.17832179
2026-06-17 01:00:00,56532.8,56741.6,56349.1,56735.6,1.7056717
2026-06-17 02:00:00,56737.4,56890.9,56643.2,56719.6,9.4550907
2026-06-17 03:00:00,56719.7,56724.0,56563.4,56662.3,1.83819977
2026-06-17 04:00:00,56674.5,56831.0,56604.0,56698.9,3.3451775
2026-06-17 05:00:00,56699.1,56769.8,56569.6,56648.3,3.05359762
2026-06-17 06:00:00,56650.0,56712.4,56468.5,56491.3,15.80280186
2026-06-17 07:00:00,56491.0,56523.0,56166.4,56416.3,13.00436272
2026-06-17 08:00:00,56419.6,56471.5,55852.1,55909.3,52.09841933
2026-06-17 09:00:00,55909.3,56030.7,55836.9,55877.6,19.01064396
2026-06-17 10:00:00,55887.3,55976.8,55809.1,55809.6,26.66319584
2026-06-17 11:00:00,55809.1,55928.4,55641.5,55873.5,21.02490822
2026-06-17 12:00:00,55871.0,56079.2,55658.3,56017.3,16.82510741
2026-06-17 13:00:00,56016.8,56315.8,55864.8,56263.3,43.278568
2026-06-17 14:00:00,56260.0,56423.3,55912.4,56123.5,30.9986709
2026-06-17 15:00:00,56129.1,56750.0,56038.6,56670.0,43.13617095
2026-06-17 16:00:00,56670.0,57260.6,56669.9,56779.1,34.16392607
2026-06-17 17:00:00,56786.7,57048.1,56742.6,56962.6,11.59111257
2026-06-17 18:00:00,56986.1,57106.5,56062.4,56732.9,41.05592807
2026-06-17 19:00:00,56738.6,56850.8,55738.4,55890.0,52.52619817
2026-06-17 20:00:00,55890.0,56076.8,55760.3,55961.3,34.44793021
2026-06-17 21:00:00,55972.7,55992.8,55698.5,55825.6,10.25594464
2026-06-17 22:00:00,55823.8,55967.6,55503.2,55844.7,9.23269613
2026-06-17 23:00:00,55846.0,56027.3,55800.0,56014.0,2.78086813
2026-06-18 00:00:00,56014.0,56168.7,55935.2,55935.2,3.11436961
2026-06-18 01:00:00,55937.4,56228.3,55934.0,55998.9,2.0795548
2026-06-18 02:00:00,56008.5,56179.2,55965.2,56110.0,1.44881855
2026-06-18 03:00:00,56110.0,56110.0,55719.5,55731.2,4.82827958
2026-06-18 04:00:00,55731.2,55763.9,55327.1,55400.1,17.99306642
2026-06-18 05:00:00,55400.1,55546.6,55240.1,55545.0,12.02464933
2026-06-18 06:00:00,55545.0,55599.9,55367.7,55576.1,7.45348609
2026-06-18 07:00:00,55573.4,55968.4,55545.4,55968.4,11.87058051
2026-06-18 08:00:00,55968.4,56128.9,55902.9,56021.3,21.80153491
2026-06-18 09:00:00,56021.3,56095.8,55868.0,55881.7,16.68139001
2026-06-18 10:00:00,55885.3,55976.8,55681.0,55872.9,11.80749344
2026-06-18 11:00:00,55872.9,55961.4,55700.0,55780.3,8.39955239
2026-06-18 12:00:00,55780.3,56084.4,55736.1,56076.0,25.13571774
2026-06-18 13:00:00,56076.0,56154.8,55551.1,55714.0,30.90007528
2026-06-18 14:00:00,55725.9,55885.1,55360.0,55517.5,35.56626481
2026-06-18 15:00:00,55506.2,55506.2,54256.1,54319.3,119.76596415
2026-06-18 16:00:00,54319.4,54719.2,54316.8,54621.2,32.829675
2026-06-18 17:00:00,54632.5,54645.9,54221.3,54552.0,32.22270193
2026-06-18 18:00:00,54549.9,54849.9,54534.6,54654.9,26.82521213
2026-06-18 19:00:00,54657.3,54925.9,54618.1,54869.0,20.31529145
2026-06-18 20:00:00,54869.2,55139.5,54869.2,55006.3,26.77821346
2026-06-18 21:00:00,55003.7,55021.3,54793.0,54890.8,8.92941722
2026-06-18 22:00:00,54890.8,54920.4,54704.3,54804.8,5.45469629
2026-06-18 23:00:00,54804.9,54911.0,54702.0,54888.8,2.21092882
2026-06-19 00:00:00,54888.9,54966.5,54777.3,54901.7,3.42768051
2026-06-19 01:00:00,54930.0,54989.0,54793.2,54974.2,2.46359831
2026-06-19 02:00:00,54975.0,55049.5,54854.4,54955.0,1.39808242
2026-06-19 03:00:00,54956.4,54981.4,54479.4,54819.5,9.27423197
2026-06-19 04:00:00,54816.1,54958.2,54566.6,54602.6,2.45897923
2026-06-19 05:00:00,54603.3,54854.0,54603.3,54840.4,5.68180379
2026-06-19 06:00:00,54841.5,54962.9,54816.5,54938.3,13.4878115
2026-06-19 07:00:00,54938.3,54952.6,54559.6,54666.4,10.08886497
2026-06-19 08:00:00,54664.6,54739.8,54554.3,54558.6,24.17952909
2026-06-19 09:00:00,54566.6,54612.7,54345.0,54400.1,20.7398217
2026-06-19 10:00:00,54400.1,54566.0,54395.9,54520.1,13.39597088
2026-06-19 11:00:00,54520.1,54633.2,54439.7,54609.0,23.09356115
2026-06-19 12:00:00,54612.8,54767.5,54350.0,54731.6,23.86204637
2026-06-19 13:00:00,54736.8,55326.4,54625.6,55111.2,20.30068642
2026-06-19 14:00:00,55111.2,55288.2,54955.4,55080.7,16.71133548
2026-06-19 15:00:00,55080.7,55147.7,54908.8,55108.9,14.92476292
2026-06-19 16:00:00,55108.9,55235.9,54839.4,54874.4,15.94521245
2026-06-19 17:00:00,54875.4,55070.2,54783.6,55058.5,8.03209214
2026-06-19 18:00:00,55039.7,55046.1,54840.7,54965.7,5.0482214
2026-06-19 19:00:00,54965.7,55004.2,54807.6,54876.5,8.33794411
2026-06-19 20:00:00,54884.9,55108.5,54850.1,55099.0,3.12649852
2026-06-19 21:00:00,55100.4,55123.8,54950.8,54950.9,8.57641149
2026-06-19 22:00:00,54950.9,55193.9,54950.8,55168.3,23.63905328
2026-06-19 23:00:00,55174.6,55450.8,55131.0,55369.4,8.0168316
2026-06-20 00:00:00,55369.4,55593.7,55304.0,55379.8,5.05210135
2026-06-20 01:00:00,55354.1,55437.9,55251.2,55397.6,26.15393548
2026-06-20 02:00:00,55411.9,55412.2,55193.9,55193.9,4.24151622
2026-06-20 03:00:00,55193.9,55344.1,55183.1,55317.6,5.52373961
2026-06-20 04:00:00,55313.8,55439.3,55256.3,55403.4,1.29266767
2026-06-20 05:00:00,55403.6,55681.8,55374.8,55492.5,5.93048751
2026-06-20 06:00:00,55494.4,55567.8,55460.5,55550.0,6.29440077
2026-06-20 07:00:00,55549.9,55599.5,55422.0,55480.1,9.69249097
2026-06-20 08:00:00,55480.1,55480.6,55250.4,55265.0,11.3592326
2026-06-20 09:00:00,55265.0,55582.4,55265.0,55539.6,7.19296867
2026-06-20 10:00:00,55538.8,55576.0,55420.5,55493.1,3.29236769
2026-06-20 11:00:00,55492.9,55581.0,55437.5,55518.0,4.84928592
2026-06-20 12:00:00,55518.0,55592.5,55383.9,55480.6,7.33780207
2026-06-20 13:00:00,55480.7,55480.7,55156.8,55263.2,6.66923813
2026-06-20 14:00:00,55263.2,55877.3,55075.9,55707.6,21.68134768
2026-06-20 15:00:00,55727.1,56092.9,55624.1,55864.2,17.587067
2026-06-20 16:00:00,55891.0,55895.2,55684.9,55767.6,4.28939246
2026-06-20 17:00:00,55767.6,55767.6,55555.2,55628.5,4.04680916
2026-06-20 18:00:00,55620.1,55678.0,55568.7,55584.6,1.57480536
2026-06-20 19:00:00,55584.6,55730.9,55579.6,55697.2,2.43611094
2026-06-20 20:00:00,55697.3,55745.0,55644.1,55694.1,3.28813813
2026-06-20 21:00:00,55694.2,55850.0,55694.1,55784.1,4.13577526
2026-06-20 22:00:00,55779.7,56050.0,55750.1,56003.6,5.22329052
2026-06-20 23:00:00,56003.5,56050.7,55989.9,56020.0,1.8961313
2026-06-21 00:00:00,56025.6,56040.6,55981.6,56017.0,0.73612804
2026-06-21 01:00:00,56022.2,56037.3,55955.8,55986.4,0.84163497
2026-06-21 02:00:00,55972.3,55997.2,55949.0,55974.7,4.22811715
2026-06-21 03:00:00,55970.1,56150.0,55970.1,56129.6,2.32723688
2026-06-21 04:00:00,56129.6,56261.3,56000.1,56001.2,1.32111019
2026-06-21 05:00:00,56002.4,56050.1,55950.0,55972.5,1.93731995
2026-06-21 06:00:00,55972.6,56033.9,55926.7,56006.3,1.79421176
2026-06-21 07:00:00,56006.3,56008.0,55900.0,55900.0,2.82890423
2026-06-21 08:00:00,55900.1,55937.7,55661.9,55753.1,6.80455344
2026-06-21 09:00:00,55759.6,55960.2,55720.8,55929.5,8.75721283
2026-06-21 10:00:00,55934.7,56098.1,55917.0,56059.7,4.79714951
2026-06-21 11:00:00,56056.8,56160.0,55857.1,55905.0,6.91487722
2026-06-21 12:00:00,55909.9,55967.2,55750.0,55924.5,6.81276265
2026-06-21 13:00:00,55921.9,55924.5,55772.6,55884.3,16.17345088
2026-06-21 14:00:00,55884.4,55891.6,55770.6,55879.9,2.98100125
2026-06-21 15:00:00,55879.9,56054.7,55857.5,55945.6,11.24161203
2026-06-21 16:00:00,55945.3,55968.1,55800.0,55880.7,2.58226819
2026-06-21 17:00:00,55880.7,55945.3,55831.0,55900.1,3.53477417
2026-06-21 18:00:00,55900.1,55971.3,55720.0,55919.2,15.10239472
2026-06-21 19:00:00,55940.4,56003.2,55890.1,55957.1,3.92204924
2026-06-21 20:00:00,55957.0,55996.1,55529.5,55622.7,12.97464348
2026-06-21 21:00:00,55634.8,55715.9,55353.6,55611.4,6.78952166
2026-06-21 22:00:00,55611.5,55644.1,55406.3,55603.9,6.67926719
2026-06-21 23:00:00,55602.4,55602.4,55161.5,55170.2,3.61861823
2026-06-22 00:00:00,55182.8,55849.5,55180.6,55666.0,5.31686372
2026-06-22 01:00:00,55666.1,56440.0,55601.6,56299.9,9.7322102
2026-06-22 02:00:00,56294.3,56353.4,55971.2,55982.9,1.55246583
2026-06-22 03:00:00,55986.4,56152.2,55697.3,55781.7,4.53979866
2026-06-22 04:00:00,55781.7,55902.1,55692.2,55890.0,2.70527538
2026-06-22 05:00:00,55886.5,56060.0,55879.4,56016.2,12.63269137
2026-06-22 06:00:00,56016.2,56096.4,55769.1,55787.7,6.67449965
2026-06-22 07:00:00,55780.9,56158.1,55770.0,56035.0,15.34704865
2026-06-22 08:00:00,56035.0,56148.0,55900.0,55981.9,13.66790352
2026-06-22 09:00:00,55980.2,56024.5,55855.0,55915.0,9.54910139
2026-06-22 10:00:00,55915.0,56042.9,55865.1,55931.2,7.47502933
2026-06-22 11:00:00,55934.3,56485.1,55917.4,56425.9,15.85538154
2026-06-22 12:00:00,56426.0,56863.0,56357.1,56834.5,41.95750989
2026-06-22 13:00:00,56834.5,57331.0,56745.6,57331.0,74.84633872
2026-06-22 14:00:00,57331.0,57365.7,56607.3,56728.4,20.66745369
2026-06-22 15:00:00,56729.0,56878.4,56600.1,56667.8,17.61236914
2026-06-22 16:00:00,56670.7,56693.3,56431.5,56575.1,24.89518955
2026-06-22 17:00:00,56575.1,56634.7,56299.9,56475.8,23.44720228
